region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
South West,2020-09-14,,estimate,1,1,0,1,1,1,1,1,2
Northern Ireland,2020-09-15,,estimate,1,1,0,1,1,1,1,1,2
South West,2020-09-15,,estimate,1,1,0,1,1,1,1,2,2
Northern Ireland,2020-09-16,,estimate,1,1,0,1,1,1,1,2,2
South West,2020-09-16,,estimate,1,1,0,1,1,1,2,2,2
Northern Ireland,2020-09-17,,estimate,1,1,0,1,1,1,2,2,2
South West,2020-09-17,,estimate,2,2,0,1,1,2,2,2,2
Northern Ireland,2020-09-18,,estimate,2,2,0,1,1,2,2,2,2
South West,2020-09-18,,estimate,2,2,0,1,2,2,2,2,2
South West,2020-09-19,,estimate,2,2,0,1,2,2,2,2,2
Northern Ireland,2020-09-19,,estimate,2,2,0,1,2,2,2,2,2
Northern Ireland,2020-09-20,,estimate,2,2,0,1,2,2,2,2,2
South West,2020-09-20,,estimate,2,2,0,2,2,2,2,2,3
South West,2020-09-21,,estimate,2,2,0,2,2,2,2,2,3
Northern Ireland,2020-09-21,,estimate,2,2,0,2,2,2,2,2,3
South West,2020-09-22,,estimate,2,2,0,2,2,2,2,3,3
Northern Ireland,2020-09-22,,estimate,2,2,0,2,2,2,2,3,3
South West,2020-09-23,,estimate,3,3,0,2,2,2,3,3,3
Northern Ireland,2020-09-23,,estimate,3,3,0,2,2,2,3,3,3
South West,2020-09-24,,estimate,3,3,0,2,3,3,3,3,4
Northern Ireland,2020-09-24,,estimate,3,3,1,2,2,3,3,3,4
South West,2020-09-25,,estimate,3,3,1,2,3,3,3,3,4
Northern Ireland,2020-09-25,,estimate,3,3,1,2,3,3,3,3,4
South West,2020-09-26,,estimate,3,3,1,2,3,3,3,4,4
Northern Ireland,2020-09-26,,estimate,3,3,1,2,3,3,4,4,5
South West,2020-09-27,,estimate,4,4,1,3,3,3,4,4,5
Northern Ireland,2020-09-27,,estimate,4,4,1,3,3,3,4,4,5
South West,2020-09-28,,estimate,4,4,1,3,3,4,4,4,5
Northern Ireland,2020-09-28,,estimate,4,4,1,3,3,4,4,5,6
South West,2020-09-29,,estimate,4,4,1,3,4,4,4,5,6
Northern Ireland,2020-09-29,,estimate,4,5,1,3,4,4,5,5,7
South West,2020-09-30,,estimate,5,5,1,3,4,4,5,5,6
South West,2020-10-01,,estimate,5,5,1,3,4,5,5,6,7
Northern Ireland,2020-09-30,,estimate,5,5,1,3,4,5,5,6,7
